Pitch (MIDI),Time (s),Intensity,Time Diff (s),Intensity_change,Pitch_change_umbrale
51.0,0.0,0.05969575,,,
51.0,0.030520915985107422,0.079357706,0.030520915985107422,1.3293694338204054,SAME PITCH
51.0,0.0457310676574707,0.08706009,0.015210151672363281,1.0970590114593506,SAME PITCH
51.0,0.06872916221618652,0.06486523,0.02299809455871582,0.7450627684593201,SAME PITCH
49.0,0.1641981601715088,0.08127515,0.09546899795532227,1.2529847621917725,SAME PITCH
74.0,0.19439983367919922,0.09027521,0.03020167350769043,1.1107357740402222,SAME PITCH
75.0,0.20488739013671875,0.06525119,0.010487556457519531,0.7228028774261475,SAME PITCH
46.0,0.2445361614227295,0.050979473,0.03964877128601074,0.7812803983688354,SAME PITCH
45.0,0.2844982147216797,0.05000872,0.039962053298950195,0.9809579849243164,SAME PITCH
45.0,0.296846866607666,0.084447525,0.012348651885986328,1.688655972480774,SAME PITCH
74.0,0.3296091556549072,0.09357264,0.03276228904724121,1.108056664466858,SAME PITCH
75.0,0.33989810943603516,0.092826694,0.01028895378112793,0.9920281767845154,SAME PITCH
75.0,0.3744361400604248,0.05578863,0.03453803062438965,0.6009976863861084,SAME PITCH
44.0,0.43364810943603516,0.07161293,0.05921196937561035,1.2836474180221558,SAME PITCH
74.0,0.4637150764465332,0.08961796,0.030066967010498047,1.2514214515686035,SAME PITCH
75.0,0.493593692779541,0.078089155,0.029878616333007812,0.8713560700416565,SAME PITCH
44.0,0.5068767070770264,0.054218054,0.013283014297485352,0.694309651851654,SAME PITCH
44.0,0.568195104598999,0.06233055,0.061318397521972656,1.1496272087097168,SAME PITCH
43.0,0.5987064838409424,0.05738716,0.03051137924194336,0.9206907153129578,SAME PITCH
74.0,0.6288115978240967,0.055058315,0.030105113983154297,0.959418773651123,SAME PITCH
43.0,0.6584744453430176,0.050771642,0.0296628475189209,0.9221430420875549,SAME PITCH
54.0,1.9597492218017578,0.05031038,1.3012747764587402,0.9909150004386902,SAME PITCH
55.0,1.9900431632995605,0.060301036,0.030293941497802734,1.1985803842544556,SAME PITCH
55.0,2.0109574794769287,0.050270956,0.020914316177368164,0.8336665630340576,SAME PITCH
