Pitch (MIDI),Time (s),Intensity,Time Diff (s),Intensity_change,Pitch_change_umbrale
40.0,17.002291202545166,0.12563208,0.021024227142333984,0.9470879435539246,SAME PITCH
40.0,17.021242380142212,0.053730514,0.0189511775970459,0.42768147587776184,SAME PITCH
80.0,17.32132649421692,0.09967261,0.30008411407470703,1.8550466299057007,SAME PITCH
52.0,17.35134768486023,0.12082757,0.030021190643310547,1.2122445106506348,SAME PITCH
40.0,17.37133502960205,0.11980317,0.01998734474182129,0.9915217757225037,SAME PITCH
52.0,17.39136815071106,0.1292682,0.02003312110900879,1.0790048837661743,SAME PITCH
52.0,17.421263217926025,0.13300487,0.02989506721496582,1.0289063453674316,SAME PITCH
40.0,17.439469575881958,0.14299981,0.018206357955932617,1.0751471519470215,SAME PITCH
40.0,17.463468074798584,0.1421173,0.023998498916625977,0.9938285946846008,SAME PITCH
40.0,17.493457078933716,0.13663885,0.029989004135131836,0.9614511728286743,SAME PITCH
68.0,17.511276245117188,0.14466484,0.01781916618347168,1.0587387084960938,SAME PITCH
68.0,17.53360891342163,0.14706124,0.02233266830444336,1.016565203666687,SAME PITCH
68.0,17.563591718673706,0.13918893,0.029982805252075195,0.9464691281318665,SAME PITCH
52.0,17.583582878112793,0.14854737,0.019991159439086914,1.0672354698181152,SAME PITCH
52.0,17.602522373199463,0.15621027,0.018939495086669922,1.0515856742858887,SAME PITCH
68.0,17.63366723060608,0.15291552,0.03114485740661621,0.9789082407951355,SAME PITCH
52.0,17.653674364089966,0.15385333,0.02000713348388672,1.0061328411102295,SAME PITCH
48.0,17.67366862297058,0.14786337,0.019994258880615234,0.9610671401023865,SAME PITCH
52.0,17.70336890220642,0.13308571,0.029700279235839844,0.9000586867332458,SAME PITCH
52.0,17.7238347530365,0.13575982,0.020465850830078125,1.0200930833816528,SAME PITCH
52.0,17.739066123962402,0.1352877,0.01523137092590332,0.9965224266052246,SAME PITCH
52.0,17.769065141677856,0.13220513,0.0299990177154541,0.9772146940231323,SAME PITCH
52.0,17.79309368133545,0.13439417,0.024028539657592773,1.0165579319000244,SAME PITCH
52.0,17.811604499816895,0.14933886,0.018510818481445312,1.1112004518508911,SAME PITCH
52.0,17.843716621398926,0.15082265,0.03211212158203125,1.009935736656189,SAME PITCH
52.0,17.863710403442383,0.14934517,0.01999378204345703,0.990203857421875,SAME PITCH
52.0,17.883700847625732,0.1506694,0.01999044418334961,1.0088669061660767,SAME PITCH
52.0,17.903178215026855,0.1558767,0.019477367401123047,1.0345611572265625,SAME PITCH
52.0,17.933486700057983,0.14893457,0.03030848503112793,0.9554640054702759,SAME PITCH
52.0,17.953476905822754,0.15339929,0.019990205764770508,1.0299776792526245,SAME PITCH
52.0,17.97346568107605,0.15876307,0.0199887752532959,1.0349661111831665,SAME PITCH
52.0,18.0034499168396,0.15115881,0.029984235763549805,0.9521031379699707,SAME PITCH
52.0,18.02152419090271,0.1385017,0.01807427406311035,0.916266143321991,SAME PITCH
52.0,18.039803981781006,0.12565365,0.0182797908782959,0.9072354435920715,SAME PITCH
52.0,18.07364845275879,0.11650806,0.0338444709777832,0.9272158145904541,SAME PITCH
52.0,18.09003186225891,0.124195956,0.01638340950012207,1.065985918045044,SAME PITCH
52.0,18.106871366500854,0.12549196,0.01683950424194336,1.0104352235794067,SAME PITCH
52.0,18.143956899642944,0.1330663,0.037085533142089844,1.0603570938110352,SAME PITCH
52.0,18.15918493270874,0.13585202,0.015228033065795898,1.0209349393844604,SAME PITCH
52.0,18.183940172195435,0.1441131,0.024755239486694336,1.0608093738555908,SAME PITCH
52.0,18.211731433868408,0.15157211,0.027791261672973633,1.051758050918579,SAME PITCH
52.0,18.229419469833374,0.14598055,0.01768803596496582,0.9631096124649048,SAME PITCH
52.0,18.25417995452881,0.14952427,0.02476048469543457,1.024275302886963,SAME PITCH
52.0,18.279435634613037,0.15561701,0.025255680084228516,1.0407475233078003,SAME PITCH
52.0,18.303491353988647,0.15442713,0.02405571937561035,0.9923537373542786,SAME PITCH
52.0,18.32164192199707,0.14807217,0.01815056800842285,0.9588481783866882,SAME PITCH
52.0,18.353689670562744,0.13421892,0.03204774856567383,0.9064425826072693,SAME PITCH
52.0,18.373698472976685,0.14055224,0.02000880241394043,1.0471864938735962,SAME PITCH
52.0,18.388869285583496,0.08216905,0.015170812606811523,0.5846157073974609,SAME PITCH
52.0,18.423316717147827,0.07383131,0.034447431564331055,0.8985294699668884,SAME PITCH
59.0,18.743723154067993,0.11472126,0.320406436920166,1.553829312324524,SAME PITCH
40.0,18.764070510864258,0.12486354,0.02034735679626465,1.0884079933166504,SAME PITCH
40.0,18.79407048225403,0.12622544,0.029999971389770508,1.0109070539474487,SAME PITCH
40.0,18.810965061187744,0.13351206,0.01689457893371582,1.0577270984649658,SAME PITCH
40.0,18.834242820739746,0.1394897,0.023277759552001953,1.0447722673416138,SAME PITCH
40.0,18.85942006111145,0.14755248,0.0251772403717041,1.0578019618988037,SAME PITCH
40.0,18.879711866378784,0.14521371,0.020291805267333984,0.9841495752334595,SAME PITCH
40.0,18.899722814559937,0.14723355,0.020010948181152344,1.0139094591140747,SAME PITCH
40.0,18.929782390594482,0.15162212,0.0300595760345459,1.0298068523406982,SAME PITCH
40.0,18.94991660118103,0.14806716,0.02013421058654785,0.9765538573265076,SAME PITCH
52.0,18.96991276741028,0.1475388,0.019996166229248047,0.9964315891265869,SAME PITCH
52.0,19.003921270370483,0.15182507,0.03400850296020508,1.0290518999099731,SAME PITCH
52.0,19.019888639450073,0.15394133,0.015967369079589844,1.0139387845993042,SAME PITCH
68.0,19.04109215736389,0.15711491,0.02120351791381836,1.0206154584884644,SAME PITCH
52.0,19.071720838546753,0.14764345,0.030628681182861328,0.9397163391113281,SAME PITCH
52.0,19.091716527938843,0.13992134,0.019995689392089844,0.9476975798606873,SAME PITCH
52.0,19.109930992126465,0.12459708,0.01821446418762207,0.8904795050621033,SAME PITCH
55.0,19.140138626098633,0.13469377,0.03020763397216797,1.081034779548645,SAME PITCH
55.0,19.160114765167236,0.13803338,0.019976139068603516,1.024794101715088,SAME PITCH
55.0,19.180116415023804,0.15321934,0.020001649856567383,1.1100165843963623,SAME PITCH
55.0,19.210105657577515,0.15867014,0.029989242553710938,1.0355751514434814,SAME PITCH
55.0,19.232813358306885,0.16560544,0.022707700729370117,1.0437089204788208,SAME PITCH
55.0,19.24957776069641,0.17026836,0.016764402389526367,1.0281567573547363,SAME PITCH
55.0,19.26957631111145,0.17925288,0.019998550415039062,1.0527667999267578,SAME PITCH
55.0,19.29956030845642,0.17671448,0.029983997344970703,0.9858390092849731,SAME PITCH
55.0,19.320440530776978,0.18546511,0.02088022232055664,1.0495184659957886,SAME PITCH
55.0,19.340458393096924,0.19070943,0.02001786231994629,1.0282765626907349,SAME PITCH
55.0,19.373258113861084,0.19730458,0.032799720764160156,1.0345821380615234,SAME PITCH
55.0,19.394120454788208,0.21154504,0.020862340927124023,1.0721750259399414,SAME PITCH
60.0,19.410586833953857,0.21567935,0.016466379165649414,1.0195434093475342,SAME PITCH
60.0,19.443578243255615,0.16272281,0.03299140930175781,0.7544663548469543,SAME PITCH
60.0,19.463586568832397,0.1421103,0.020008325576782227,0.8733274936676025,SAME PITCH
43.0,19.48357653617859,0.13870442,0.019989967346191406,0.9760335087776184,SAME PITCH
43.0,19.510963439941406,0.14070094,0.027386903762817383,1.0143940448760986,SAME PITCH
43.0,19.53115463256836,0.1303422,0.020191192626953125,0.9263776540756226,SAME PITCH
43.0,19.549211978912354,0.1318929,0.01805734634399414,1.0118972063064575,SAME PITCH
43.0,19.584226608276367,0.10795131,0.03501462936401367,0.8184770345687866,SAME PITCH
43.0,19.59967851638794,0.087152,0.015451908111572266,0.8073268532752991,SAME PITCH
43.0,19.622799396514893,0.069343455,0.023120880126953125,0.7956610918045044,SAME PITCH
43.0,19.65338969230652,0.06481433,0.030590295791625977,0.9346855878829956,SAME PITCH
43.0,19.7934410572052,0.06911235,0.14005136489868164,1.0663129091262817,SAME PITCH
50.0,19.811281204223633,0.12172901,0.017840147018432617,1.7613205909729004,SAME PITCH
50.0,19.83353877067566,0.120537415,0.022257566452026367,0.9902110695838928,SAME PITCH
50.0,19.863529205322266,0.11996453,0.029990434646606445,0.9952472448348999,SAME PITCH
50.0,19.88352346420288,0.12323272,0.019994258880615234,1.0272430181503296,SAME PITCH
50.0,19.903509616851807,0.12647054,0.01998615264892578,1.0262739658355713,SAME PITCH
50.0,19.921502351760864,0.12839559,0.017992734909057617,1.015221357345581,SAME PITCH
50.0,19.953555583953857,0.14154565,0.032053232192993164,1.1024184226989746,SAME PITCH
50.0,19.973571300506592,0.14290312,0.020015716552734375,1.0095902681350708,SAME PITCH
50.0,19.993560075759888,0.14875956,0.0199887752532959,1.0409818887710571,SAME PITCH
50.0,20.021308660507202,0.15102318,0.027748584747314453,1.015216588973999,SAME PITCH
50.0,20.043348789215088,0.15042555,0.022040128707885742,0.9960428476333618,SAME PITCH
50.0,20.06141185760498,0.15986958,0.018063068389892578,1.0627820491790771,SAME PITCH
50.0,20.09329080581665,0.14709242,0.03187894821166992,0.9200775623321533,SAME PITCH
50.0,20.111377000808716,0.15290347,0.01808619499206543,1.0395060777664185,SAME PITCH
50.0,20.13320755958557,0.12878467,0.02183055877685547,0.8422613143920898,SAME PITCH
50.0,20.159396409988403,0.11850067,0.02618885040283203,0.9201458096504211,SAME PITCH
50.0,20.179383516311646,0.12538432,0.019987106323242188,1.0580894947052002,SAME PITCH
40.0,20.204171419143677,0.123009175,0.02478790283203125,0.9810571074485779,SAME PITCH
40.0,20.23366618156433,0.12805992,0.029494762420654297,1.041059970855713,SAME PITCH
40.0,20.253655910491943,0.13332891,0.019989728927612305,1.0411447286605835,SAME PITCH
40.0,20.273682117462158,0.14053176,0.020026206970214844,1.0540231466293335,SAME PITCH
40.0,20.303722858428955,0.13989651,0.030040740966796875,0.9954796433448792,SAME PITCH
40.0,20.323768138885498,0.14242624,0.02004528045654297,1.018082857131958,SAME PITCH
40.0,20.343766450881958,0.14715903,0.01999831199645996,1.0332297086715698,SAME PITCH
40.0,20.37402081489563,0.14407596,0.030254364013671875,0.9790494441986084,SAME PITCH
