Pitch (MIDI),Time (s),Intensity
62.0,0.01999068260192871,0.028963655
62.0,0.029947280883789062,0.021431489
62.0,0.02002692222595215,0.018235317
62.0,0.019989728927612305,0.01548265
81.0,0.029982328414916992,0.014038907
81.0,0.019990921020507812,0.012519631
81.0,0.019951343536376953,0.010807269
81.0,0.0299837589263916,0.009103816
81.0,0.019988059997558594,0.008633706
81.0,0.019994258880615234,0.007914946
81.0,0.03001570701599121,0.007226984
81.0,0.01999211311340332,0.034871787
60.0,0.024950027465820312,0.07542698
60.0,0.0250241756439209,0.06390148
60.0,0.0249478816986084,0.063060485
60.0,0.015029430389404297,0.050677948
60.0,0.03494524955749512,0.03966584
60.0,0.014993429183959961,0.036022842
60.0,0.01998591423034668,0.03309303
60.0,0.0199887752532959,0.03085326
60.0,0.03498339653015137,0.026309554
60.0,0.015030145645141602,0.022915347
60.0,0.019988298416137695,0.018989546
60.0,0.029947519302368164,0.01395142
60.0,0.020023107528686523,0.010027964
60.0,0.024951457977294922,0.006294389
60.0,0.02498626708984375,0.00413796
60.0,0.09437036514282227,0.011382778
57.0,0.019883394241333008,0.17373435
57.0,0.030345439910888672,0.19807994
57.0,0.019642353057861328,0.19307518
57.0,0.019729137420654297,0.18025011
57.0,0.030573606491088867,0.1662764
57.0,0.019855499267578125,0.15230827
57.0,0.020160675048828125,0.14022645
57.0,0.029528141021728516,0.13187191
57.0,0.02029109001159668,0.123269916
57.0,0.01998758316040039,0.116516136
57.0,0.03015899658203125,0.10698549
57.0,0.019414901733398438,0.09193707
57.0,0.016962766647338867,0.08388093
57.0,0.033144474029541016,0.07917416
57.0,0.020433902740478516,0.075178
57.0,0.019997596740722656,0.06855791
57.0,0.029562950134277344,0.06178655
57.0,0.02019500732421875,0.056339707
57.0,0.019757509231567383,0.05267465
57.0,0.01998424530029297,0.052555665
57.0,0.030020475387573242,0.051421314
57.0,0.01995110511779785,0.05132704
57.0,0.020028114318847656,0.050966952
57.0,0.029945850372314453,0.049211696
57.0,0.020026445388793945,0.04551889
57.0,0.017635583877563477,0.042494226
57.0,0.03002166748046875,0.04047824
57.0,0.019952058792114258,0.038953748
57.0,0.020026206970214844,0.03755613
57.0,0.029987812042236328,0.03600177
57.0,0.01998448371887207,0.035799306
57.0,0.019991159439086914,0.03482694
57.0,0.029947996139526367,0.032696236
57.0,0.019987106323242188,0.030999748
57.0,0.020027875900268555,0.029518226
57.0,0.029986143112182617,0.027829563
57.0,0.019988298416137695,0.025257371
57.0,0.01995396614074707,0.023843667
57.0,0.029979467391967773,0.02201399
57.0,0.019991397857666016,0.018737085
57.0,0.019987106323242188,0.014940684
57.0,0.030020952224731445,0.011897183
57.0,0.019986629486083984,0.010033851
57.0,0.01995849609375,0.008361403
57.0,0.030017375946044922,0.007079879
57.0,0.01995706558227539,0.0060059177
57.0,0.019995450973510742,0.0054943278
57.0,0.019983530044555664,0.004066751
57.0,0.030017375946044922,0.003601981
75.0,0.24987292289733887,0.042910274
74.0,0.02998042106628418,0.04792985
55.0,0.01995372772216797,0.055676986
55.0,0.02001786231994629,0.05038612
55.0,0.02995443344116211,0.037089624
74.0,0.019991636276245117,0.022157844
74.0,0.020020008087158203,0.01029313
55.0,0.0299985408782959,0.004166167
73.0,1.2026095390319824,0.094230436
57.0,0.03320646286010742,0.20243236
57.0,0.017200946807861328,0.2115881
57.0,0.019855022430419922,0.19552857
57.0,0.030004501342773438,0.19208354
57.0,0.020128726959228516,0.1907647
57.0,0.01995372772216797,0.18991677
57.0,0.030407190322875977,0.1930908
57.0,0.019989967346191406,0.19024174
57.0,0.01998615264892578,0.19383995
57.0,0.0299832820892334,0.17301492
57.0,0.019498825073242188,0.1239211
57.0,0.020167827606201172,0.08014766
57.0,0.03028106689453125,0.056385424
57.0,0.019791126251220703,0.03546623
57.0,0.020174264907836914,0.018226702
57.0,0.022129297256469727,0.008804265
57.0,0.027504682540893555,0.0038130656
57.0,0.0224609375,0.050697535
57.0,0.018460512161254883,0.20557304
57.0,0.0272371768951416,0.21728559
57.0,0.021932125091552734,0.20273611
57.0,0.020185232162475586,0.19254392
57.0,0.030063390731811523,0.19029282
57.0,0.020462989807128906,0.19330029
57.0,0.020958900451660156,0.17748038
57.0,0.028497695922851562,0.16094016
57.0,0.01964116096496582,0.15449221
57.0,0.02001643180847168,0.14598835
57.0,0.030120849609375,0.12573251
57.0,0.02016448974609375,0.09989933
57.0,0.019760608673095703,0.087341905
57.0,0.030274152755737305,0.07686286
57.0,0.020067691802978516,0.06307881
57.0,0.021910667419433594,0.050084874
57.0,0.028376340866088867,0.07325801
45.0,0.01955413818359375,0.24242549
64.0,0.020398616790771484,0.29480246
64.0,0.029871463775634766,0.2819055
64.0,0.020047903060913086,0.30212793
64.0,0.019258499145507812,0.29966673
64.0,0.030408620834350586,0.2773884
64.0,0.021538496017456055,0.19656134
64.0,0.018329858779907227,0.17145395
64.0,0.030013561248779297,0.16680205
64.0,0.02261829376220703,0.1459933
64.0,0.02043437957763672,0.11639423
64.0,0.017026662826538086,0.09495608
45.0,0.029990673065185547,0.08881141
45.0,0.02045726776123047,0.08107692
45.0,0.0192415714263916,0.089507945
45.0,0.026902437210083008,0.0878471
64.0,0.02341461181640625,0.10866006
64.0,0.020211219787597656,0.17080265
62.0,0.030181169509887695,0.21843836
62.0,0.019629955291748047,0.24254471
62.0,0.021924734115600586,0.2387365
62.0,0.028552532196044922,0.18221097
62.0,0.020000696182250977,0.14763582
62.0,0.019204139709472656,0.12587905
62.0,0.030408859252929688,0.09194631
62.0,0.02051830291748047,0.056793872
62.0,0.019618749618530273,0.035568822
62.0,0.029810190200805664,0.02209765
62.0,0.019756793975830078,0.0146755995
62.0,0.020136594772338867,0.01218038
62.0,0.029999256134033203,0.010251112
62.0,0.019995689392089844,0.008226889
62.0,0.01999521255493164,0.005907497
62.0,0.03048419952392578,0.0059063863
62.0,0.0199124813079834,0.006140937
62.0,0.01947188377380371,0.0064907544
69.0,0.0303955078125,0.008182484
62.0,0.022304296493530273,0.010008522
62.0,0.019396543502807617,0.008379074
41.0,0.017788171768188477,0.008105752
41.0,0.03182530403137207,0.0056771548
41.0,0.020000696182250977,0.0041906135
55.0,1.0182840824127197,0.0061507206
